Ramzy Al-Duhami,40,2012,8/12/12,Equestrian,0,0,1,1
Prince Abdullah Al-Saud,27,2012,8/12/12,Equestrian,0,0,1,1
Kamal Bahamdan,42,2012,8/12/12,Equestrian,0,0,1,1
Abdullah Sharbatly,29,2012,8/12/12,Equestrian,0,0,1,1
Khaled Al-Eid,31,2000,10/1/00,Equestrian,0,0,1,1
Hadi Soua'an Al-Somaily,23,2000,10/1/00,Athletics,0,1,0,1
