Asaad Said Saif,21,2000,10/1/00,Weightlifting,0,0,1,1
Nasser Al-Attiya,41,2012,8/12/12,Shooting,0,0,1,1
Mutaz Essa Barshim,21,2012,8/12/12,Athletics,0,0,1,1
