Hicham El Guerrouj,29,2004,8/29/04,Athletics,2,0,0,2
Tahar Tamsamani,20,2000,10/1/00,Boxing,0,0,1,1
Abdalaati Iguider,25,2012,8/12/12,Athletics,0,0,1,1
Hasna Benhassi,30,2008,8/24/08,Athletics,0,0,1,1
Jaouad Gharib,36,2008,8/24/08,Athletics,0,1,0,1
Hasna Benhassi,26,2004,8/29/04,Athletics,0,1,0,1
Nezha Bidouane,31,2000,10/1/00,Athletics,0,0,1,1
Hicham El Guerrouj,26,2000,10/1/00,Athletics,0,1,0,1
Ali Ezzine,22,2000,10/1/00,Athletics,0,0,1,1
Brahim Lahlafi,32,2000,10/1/00,Athletics,0,0,1,1
